beta0,nu2,x_ini,logpost,chi2,Omega_V0,z_eq,z_t,f_TUO_zstar,delta_chi2
0.0061383568347055,0.0365363160797275,0.272338904486941,-710.0651756176793,1390.2345253303647,0.6999426689582218,3259.839603574779,0.6705841155547172,0.0010662019374935,3.135529212653637
0.0061383568347055,0.0365363160797275,0.272338904486941,-710.0651756176793,1390.2345253303647,0.6999426689582218,3259.839603574779,0.6705841155547172,0.0010662019374935,3.135529212653637
0.0061383568347055,0.0365363160797275,0.272338904486941,-710.0651756176793,1390.2345253303647,0.6999426689582218,3259.839603574779,0.6705841155547172,0.0010662019374935,3.135529212653637
0.0066964734615904,0.0244199914881057,0.0828557774636186,-710.0651965240085,1390.234567143023,0.6999492015204675,3259.839603574779,0.6705824448467478,0.0001043222066639,3.135571025311947
0.0066964734615904,0.0244199914881057,0.0828557774636186,-710.0651965240085,1390.234567143023,0.6999492015204675,3259.839603574779,0.6705824448467478,0.0001043222066639,3.135571025311947
0.0066964734615904,0.0244199914881057,0.0828557774636186,-710.0651965240085,1390.234567143023,0.6999492015204675,3259.839603574779,0.6705824448467478,0.0001043222066639,3.135571025311947
0.0066964734615904,0.0244199914881057,0.0828557774636186,-710.0651965240085,1390.234567143023,0.6999492015204675,3259.839603574779,0.6705824448467478,0.0001043222066639,3.135571025311947
0.0066964734615904,0.0244199914881057,0.0828557774636186,-710.0651965240085,1390.234567143023,0.6999492015204675,3259.839603574779,0.6705824448467478,0.0001043222066639,3.135571025311947
0.0066964734615904,0.0244199914881057,0.0828557774636186,-710.0651965240085,1390.234567143023,0.6999492015204675,3259.839603574779,0.6705824448467478,0.0001043222066639,3.135571025311947
0.0066964734615904,0.0244199914881057,0.0828557774636186,-710.0651965240085,1390.234567143023,0.6999492015204675,3259.839603574779,0.6705824448467478,0.0001043222066639,3.135571025311947
0.0067733500306505,0.0168312381724114,0.0912730556839837,-710.0653029332005,1390.2347799614072,0.6999557182752413,3259.839603574779,0.6705855615326214,0.0001268303810378,3.1357838436961174
0.0067733500306505,0.0168312381724114,0.0912730556839837,-710.0653029332005,1390.2347799614072,0.6999557182752413,3259.839603574779,0.6705855615326214,0.0001268303810378,3.1357838436961174
0.0072247286545119,0.0277744590840544,0.1361150950335521,-710.0662354106153,1390.2366449162364,0.6999540013570027,3259.8396035747787,0.6706062199240107,0.0002845456834926,3.1376487985253334
0.0072945670168597,0.0253225565632519,0.1250781778995738,-710.0663069212878,1390.2367879375815,0.6999567157215807,3259.8396035747787,0.6706078663974221,0.0002398556336552,3.137791819870472
0.0072945670168597,0.0253225565632519,0.1250781778995738,-710.0663069212878,1390.2367879375815,0.6999567157215807,3259.8396035747787,0.6706078663974221,0.0002398556336552,3.137791819870472
0.0072945670168597,0.0253225565632519,0.1250781778995738,-710.0663069212878,1390.2367879375815,0.6999567157215807,3259.8396035747787,0.6706078663974221,0.0002398556336552,3.137791819870472
0.0072945670168597,0.0253225565632519,0.1250781778995738,-710.0663069212878,1390.2367879375815,0.6999567157215807,3259.8396035747787,0.6706078663974221,0.0002398556336552,3.137791819870472
0.0072945670168597,0.0253225565632519,0.1250781778995738,-710.0663069212878,1390.2367879375815,0.6999567157215807,3259.8396035747787,0.6706078663974221,0.0002398556336552,3.137791819870472
0.0072945670168597,0.0253225565632519,0.1250781778995738,-710.0663069212878,1390.2367879375815,0.6999567157215807,3259.8396035747787,0.6706078663974221,0.0002398556336552,3.137791819870472
0.0074636299703137,0.0492101476228256,0.0423045302298048,-710.0665424639427,1390.2372590228915,0.6999385976054142,3259.839603574779,0.6706101162837489,2.6991345510301592e-05,3.1382629051804543
0.0075120498423682,0.0399363672577212,0.1136851062802078,-710.0667292127455,1390.2376325204968,0.6999464838379689,3259.8396035747787,0.6706158672219644,0.0001977202368276,3.138636402785778
0.0077401403066405,0.0114418937007517,0.0977601360689349,-710.0669476600433,1390.2380694150925,0.699975497842691,3259.8396035747787,0.670623361738703,0.000145709162008,3.139073297381401
0.0077788325204383,0.0121030080742714,0.1227742077253023,-710.0670973049546,1390.238368704915,0.6999761122128635,3259.8396035747787,0.6706270509793789,0.0002310053068966,3.1393725872039795
0.0077788325204383,0.0121030080742714,0.1227742077253023,-710.0670973049546,1390.238368704915,0.6999761122128635,3259.8396035747787,0.6706270509793789,0.0002310053068966,3.1393725872039795
0.0077788325204383,0.0121030080742714,0.1227742077253023,-710.0670973049546,1390.238368704915,0.6999761122128635,3259.8396035747787,0.6706270509793789,0.0002310053068966,3.1393725872039795
