beta0,nu2,x_ini,logpost,chi2_total,chi2_sn,chi2_bao,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,chain
0.042530914652481724,0.054729259618874544,0.13981733256077697,-723.2970488544846,1416.710652721158,1390.6751001402736,26.035552580884517,0.7007720655981877,3259.8690434431674,0.675287857406695,0.00030162491813006336,149.02101281717802,1020.8749338611531,1
0.042530914652481724,0.054729259618874544,0.13981733256077697,-723.2970488544846,1416.710652721158,1390.6751001402736,26.035552580884517,0.7007720655981877,3259.8690434431674,0.675287857406695,0.00030162491813006336,149.02101281717802,1020.8749338611531,1
0.042530914652481724,0.054729259618874544,0.13981733256077697,-723.2970488544846,1416.710652721158,1390.6751001402736,26.035552580884517,0.7007720655981877,3259.8690434431674,0.675287857406695,0.00030162491813006336,149.02101281717802,1020.8749338611531,1
0.042530914652481724,0.054729259618874544,0.13981733256077697,-723.2970488544846,1416.710652721158,1390.6751001402736,26.035552580884517,0.7007720655981877,3259.8690434431674,0.675287857406695,0.00030162491813006336,149.02101281717802,1020.8749338611531,1
0.042530914652481724,0.054729259618874544,0.13981733256077697,-723.2970488544846,1416.710652721158,1390.6751001402736,26.035552580884517,0.7007720655981877,3259.8690434431674,0.675287857406695,0.00030162491813006336,149.02101281717802,1020.8749338611531,1
0.051069043985356596,0.05128053418700412,0.10623434873879013,-722.972765360048,1416.062085732285,1390.8787199482322,25.18336578405284,0.7012762831063727,3259.8690434431674,0.6773786516689138,0.0001731421338985193,149.15976292841458,1020.8749338611531,1
0.04518119842888473,0.04904114096266336,0.0656644436947889,-721.1408821414616,1412.3983192951123,1390.7303154021502,21.668003892962233,0.7010484210424319,3259.869043443168,0.6758655116866368,6.558763497349655e-05,149.2813748890741,1020.8749338611531,1
0.04001047805473322,0.03679863123341758,0.05067920765398139,-720.3752184969301,1410.8669920060495,1390.6148699820042,20.252122024045228,0.7010877344717312,3259.8690434431683,0.674690559866057,3.8964393149158657e-05,149.31246066835655,1020.8749338611531,1
0.03393169181455517,0.03662570041496758,0.07098207102949211,-720.2421085449918,1410.6007721021729,1390.5034356489778,20.097336453195176,0.7007599664176516,3259.8690434431683,0.6735088246278143,7.672091067695322e-05,149.26850134585857,1020.8749338611531,1
0.03393169181455517,0.03662570041496758,0.07098207102949211,-720.2421085449918,1410.6007721021729,1390.5034356489778,20.097336453195176,0.7007599664176516,3259.8690434431683,0.6735088246278143,7.672091067695322e-05,149.26850134585857,1020.8749338611531,1
0.03393169181455517,0.03662570041496758,0.07098207102949211,-720.2421085449918,1410.6007721021729,1390.5034356489778,20.097336453195176,0.7007599664176516,3259.8690434431683,0.6735088246278143,7.672091067695322e-05,149.26850134585857,1020.8749338611531,1
0.013761685290397358,0.026654754155337357,0.08826382298600885,-719.6151401542718,1409.346835320733,1390.2691577225924,19.077677598140653,0.7000761763298314,3259.8690434431683,0.6709626742899206,0.0001190590639277018,149.22017627313915,1020.8749338611531,1
