beta0,nu2,x_ini,h,omega_b,omega_c,logpost,chi2_total,chi2_sn,chi2_bao,chi2_prior,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,Omega_b0,Omega_c0,Omega_r0,delta_chi2
0.0258029578393978,0.0351662405233469,0.0262168893231655,0.6807132047746584,0.0224202175765674,0.1186754820836447,-701.9346241353992,1400.7361862935288,1389.5223680138588,11.213818279669976,3.133061977269472,0.6959442552241031,3376.9345898291376,0.6604524300991004,1.042384004681122e-05,148.4307112574147,1020.6639420980252,0.048385080979034,0.2561136077842724,9.014336658210128e-05,-0.48209635866169265
0.0258029578393978,0.0351662405233469,0.0262168893231655,0.6807132047746584,0.0224202175765674,0.1186754820836447,-701.9346241353992,1400.7361862935288,1389.5223680138588,11.213818279669976,3.133061977269472,0.6959442552241031,3376.9345898291376,0.6604524300991004,1.042384004681122e-05,148.4307112574147,1020.6639420980252,0.048385080979034,0.2561136077842724,9.014336658210128e-05,-0.48209635866169265
0.0258029578393978,0.0351662405233469,0.0262168893231655,0.6807132047746584,0.0224202175765674,0.1186754820836447,-701.9346241353992,1400.7361862935288,1389.5223680138588,11.213818279669976,3.133061977269472,0.6959442552241031,3376.9345898291376,0.6604524300991004,1.042384004681122e-05,148.4307112574147,1020.6639420980252,0.048385080979034,0.2561136077842724,9.014336658210128e-05,-0.48209635866169265
0.0258029578393978,0.0351662405233469,0.0262168893231655,0.6807132047746584,0.0224202175765674,0.1186754820836447,-701.9346241353992,1400.7361862935288,1389.5223680138588,11.213818279669976,3.133061977269472,0.6959442552241031,3376.9345898291376,0.6604524300991004,1.042384004681122e-05,148.4307112574147,1020.6639420980252,0.048385080979034,0.2561136077842724,9.014336658210128e-05,-0.48209635866169265
0.0258029578393978,0.0351662405233469,0.0262168893231655,0.6807132047746584,0.0224202175765674,0.1186754820836447,-701.9346241353992,1400.7361862935288,1389.5223680138588,11.213818279669976,3.133061977269472,0.6959442552241031,3376.9345898291376,0.6604524300991004,1.042384004681122e-05,148.4307112574147,1020.6639420980252,0.048385080979034,0.2561136077842724,9.014336658210128e-05,-0.48209635866169265
0.0258029578393978,0.0351662405233469,0.0262168893231655,0.6807132047746584,0.0224202175765674,0.1186754820836447,-701.9346241353992,1400.7361862935288,1389.5223680138588,11.213818279669976,3.133061977269472,0.6959442552241031,3376.9345898291376,0.6604524300991004,1.042384004681122e-05,148.4307112574147,1020.6639420980252,0.048385080979034,0.2561136077842724,9.014336658210128e-05,-0.48209635866169265
0.0258029578393978,0.0351662405233469,0.0262168893231655,0.6807132047746584,0.0224202175765674,0.1186754820836447,-701.9346241353992,1400.7361862935288,1389.5223680138588,11.213818279669976,3.133061977269472,0.6959442552241031,3376.9345898291376,0.6604524300991004,1.042384004681122e-05,148.4307112574147,1020.6639420980252,0.048385080979034,0.2561136077842724,9.014336658210128e-05,-0.48209635866169265
0.0093437023824739,0.0332554703121058,0.131772596123731,0.6832404495357195,0.0224127087245649,0.1200541468357013,-702.1182773121888,1400.7380140627747,1389.2823883667588,11.4556256960159,3.498540561602694,0.694798118378029,3409.764222306552,0.6571054143238804,0.00026555592508,147.77285214194282,1020.7651059018602,0.048011713687042,0.2571757566500777,8.947773556235854e-05,-0.4802685894158003
0.024104842508794,0.0117946282926775,0.230563312330946,0.6876552461881085,0.022313831740966,0.1209795644683682,-704.5021965446482,1400.7391947896244,1389.7755895480514,10.963605241573129,8.265198299672063,0.6975825236296305,3429.552156107421,0.6641595448990312,0.0007714187967286,147.0923806632185,1020.6161704725788,0.0471881153861617,0.2558412070939906,8.833251646668614e-05,-0.4790878625660753
0.024104842508794,0.0117946282926775,0.230563312330946,0.6876552461881085,0.022313831740966,0.1209795644683682,-704.5021965446482,1400.7391947896244,1389.7755895480514,10.963605241573129,8.265198299672063,0.6975825236296305,3429.552156107421,0.6641595448990312,0.0007714187967286,147.0923806632185,1020.6161704725788,0.0471881153861617,0.2558412070939906,8.833251646668614e-05,-0.4790878625660753
0.024104842508794,0.0117946282926775,0.230563312330946,0.6876552461881085,0.022313831740966,0.1209795644683682,-704.5021965446482,1400.7391947896244,1389.7755895480514,10.963605241573129,8.265198299672063,0.6975825236296305,3429.552156107421,0.6641595448990312,0.0007714187967286,147.0923806632185,1020.6161704725788,0.0471881153861617,0.2558412070939906,8.833251646668614e-05,-0.4790878625660753
0.0138674096646184,0.0081046535594267,0.0880455784778829,0.678946090639615,0.022258451067501,0.1177459474137834,-702.900326575354,1400.7407703826966,1389.5581564605236,11.182613922173063,5.059882768011359,0.6964253680781408,3350.809540042074,0.6612070326859922,0.0001184481027533,148.75494299920948,1020.2096802781282,0.0482863474573916,0.2554320474178452,9.061321512735676e-05,-0.4775122694939
